execution_date,video_id,channel_id,channel_name,upload_date,video_age_days,views,views_delta,views_per_day_since_upload,lifecycle_stage
2026-05-05T22:35:51.664592+00:00,MmtdaRSSUZA,UCaZ5txM63JGqgzRTVXy5e9g,César Dabián Finanzas,2026-04-30T12:45:02+00:00,5.410297,7547,203,1394.932663,early
2026-05-05T22:35:51.664592+00:00,jdrW-vJOD1w,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-27T20:56:38+00:00,8.068908,16950,200,2100.656,active
2026-05-05T22:35:51.664592+00:00,q4PUKnyy3QQ,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T16:01:19+00:00,2.273989,6010,200,2642.932749,early
2026-05-05T22:35:51.664592+00:00,eAwkhxinCOc,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,2026-05-03T18:23:19+00:00,2.175378,18299,195,8411.871408,early
2026-05-05T22:35:51.664592+00:00,UcgjSqz0CZs,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-04T23:02:44+00:00,0.981339,1741,195,1774.106603,first_24h
2026-05-05T22:35:51.664592+00:00,RCl-cN1Hf-Q,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-01T15:00:47+00:00,4.316026,16374,191,3793.767693,early
2026-05-05T22:35:51.664592+00:00,ZUpr3u1inlg,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-05-02T01:15:06+00:00,3.889417,17857,191,4591.176518,early
2026-05-05T22:35:51.664592+00:00,KPjUKzX4bo8,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-04T23:31:15+00:00,0.961535,1733,190,1802.326488,first_24h
2026-05-05T22:35:51.664592+00:00,L8_m7pOI2-A,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,2026-04-22T23:00:32+00:00,12.982866,86944,189,6696.826417,active
2026-05-05T22:35:51.664592+00:00,LDQnGP6iSH4,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,2026-05-01T18:45:00+00:00,4.16032,10382,188,2495.481117,early
2026-05-05T22:35:51.664592+00:00,v3JV42WbomE,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-28T15:09:17+00:00,7.310123,27286,186,3732.632132,active
2026-05-05T22:35:51.664592+00:00,xhCLLakHBa8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T09:00:00+00:00,5.56657,58685,185,10542.39864,early
2026-05-05T22:35:51.664592+00:00,tQCVAU-fZPA,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-21T20:30:14+00:00,14.087241,302888,184,21500.874444,active
2026-05-05T22:35:51.664592+00:00,g_7mUw6Xt2E,UCoXtmmnLCbXDiSo8GxsmOzA,La gata de Schrödinger,2026-04-25T16:00:57+00:00,10.274244,139678,184,13594.966209,active
2026-05-05T22:35:51.664592+00:00,B18aH00d8oE,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,2026-04-23T17:06:26+00:00,12.228769,280837,184,22965.271484,active
2026-05-05T22:35:51.664592+00:00,1gyuiKoSc-w,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,2026-04-28T00:30:01+00:00,7.920725,6587,182,831.615793,active
2026-05-05T22:35:51.664592+00:00,B8E4azaZ13k,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-05-03T18:37:07+00:00,2.165795,5942,177,2743.565296,early
2026-05-05T22:35:51.664592+00:00,OkuWh46I4m4,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-26T16:00:06+00:00,9.274834,18514,176,1996.154325,active
2026-05-05T22:35:51.664592+00:00,quCJwkDAx0g,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,2026-05-01T04:12:56+00:00,4.765922,39811,175,8353.26302,early
2026-05-05T22:35:51.664592+00:00,8CpQzf_RYb4,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-05-01T20:00:05+00:00,4.108179,5380,173,1309.582664,early
2026-05-05T22:35:51.664592+00:00,yGC0oT995TM,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,2026-04-30T15:01:52+00:00,5.315274,14873,172,2798.162428,early
2026-05-05T22:35:51.664592+00:00,Ff0AYRWrnGY,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-04-25T15:00:33+00:00,10.316188,192311,170,18641.67268,active
2026-05-05T22:35:51.664592+00:00,51dULrDA8E8,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-28T16:00:14+00:00,7.274741,17565,170,2414.51895,active
2026-05-05T22:35:51.664592+00:00,Ju0usucry_g,UCmE44gpkHmf5bKIVTPSwxnQ,Judith Tiral,2026-04-28T17:30:10+00:00,7.212288,21574,169,2991.283765,active
2026-05-05T22:35:51.664592+00:00,nGakcu0V0ZM,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,2026-05-01T15:45:07+00:00,4.285239,18133,168,4231.502607,early
2026-05-05T22:35:51.664592+00:00,Nq-c06vj5PM,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-04-22T11:00:42+00:00,13.482751,25394,167,1883.44352,active
2026-05-05T22:35:51.664592+00:00,bFO0uAMPx1g,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,2026-04-27T07:13:28+00:00,8.640552,63770,165,7380.315517,active
2026-05-05T22:35:51.664592+00:00,DHk0gFHyHeE,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-04-24T12:35:43+00:00,11.416767,150825,164,13210.832804,active
2026-05-05T22:35:51.664592+00:00,U4gpio58908,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-04-23T15:00:58+00:00,12.315899,238412,164,19358.067162,active
2026-05-05T22:35:51.664592+00:00,2A0dbP8LJoA,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,2026-05-01T12:56:00+00:00,4.402681,7192,164,1633.550103,early
2026-05-05T22:35:51.664592+00:00,tPuup43tbgA,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,2026-05-02T17:01:09+00:00,3.232438,9080,164,2809.025262,early
2026-05-05T22:35:51.664592+00:00,ftk4VdOcaj8,UC30ajuhy8cViP2DiM1QLjmg,98grados,2026-05-01T21:45:17+00:00,4.035123,16841,163,4173.602639,early
2026-05-05T22:35:51.664592+00:00,IZNeoCSdcfY,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-04T17:08:57+00:00,1.227022,1854,162,1510.975353,early
2026-05-05T22:35:51.664592+00:00,TUSbI3pqiCM,UCRlBDnRQduDk4tmm1OtpSRg,UN POCO MEJOR,2026-04-26T17:38:14+00:00,9.206686,20823,161,2261.725881,active
2026-05-05T22:35:51.664592+00:00,t9_dqoKfqLo,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-04-29T14:01:39+00:00,6.357091,20114,160,3164.02581,early
2026-05-05T22:35:51.664592+00:00,Rax-kdRVG74,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-01T17:30:07+00:00,4.212323,14121,160,3352.307029,early
2026-05-05T22:35:51.664592+00:00,ZjnjH_SaHyo,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T20:22:49+00:00,1.092392,596,160,545.591692,early
2026-05-05T22:35:51.664592+00:00,V2d9YyBmeUk,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T14:01:52+00:00,3.356941,5939,158,1769.170206,early
2026-05-05T22:35:51.664592+00:00,0elkAIACdFE,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-04-30T20:00:00+00:00,5.108237,21831,157,4273.685814,early
2026-05-05T22:35:51.664592+00:00,3GUtClCifjw,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-05-01T14:00:06+00:00,4.358167,11810,156,2709.854854,early
2026-05-05T22:35:51.664592+00:00,myMj_ZfZ_xI,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-27T09:00:00+00:00,8.56657,45741,154,5339.476593,active
2026-05-05T22:35:51.664592+00:00,3W1KfxQnQiU,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,2026-04-26T16:30:00+00:00,9.25407,11541,153,1247.12694,active
2026-05-05T22:35:51.664592+00:00,-X2P40t70LM,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-05-02T07:07:12+00:00,3.644904,7893,153,2165.489132,early
2026-05-05T22:35:51.664592+00:00,AxM96v9ZCzI,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,2026-04-23T16:48:57+00:00,12.24091,67915,152,5548.198622,active
2026-05-05T22:35:51.664592+00:00,xO5diVmgE8Y,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-21T13:01:45+00:00,14.398688,51801,151,3597.61945,active
2026-05-05T22:35:51.664592+00:00,J9p4GMskefU,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,2026-04-22T15:38:40+00:00,13.289718,31308,149,2355.806195,active
2026-05-05T22:35:51.664592+00:00,uvfU2B8b4G4,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-24T16:01:38+00:00,11.273769,48881,147,4335.817063,active
2026-05-05T22:35:51.664592+00:00,rhVEOqNhjKo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-27T11:00:00+00:00,8.483237,32949,147,3884.012671,active
2026-05-05T22:35:51.664592+00:00,_FP4gbF0KWY,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-01T18:08:07+00:00,4.185934,8323,147,1988.325664,early
2026-05-05T22:35:51.664592+00:00,6UPfq3KETg4,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-27T16:30:04+00:00,8.254024,162852,144,19730.0129,active
2026-05-05T22:35:51.664592+00:00,SK7yqZdN3Dg,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-30T16:36:15+00:00,5.24973,23450,144,4466.896393,early
2026-05-05T22:35:51.664592+00:00,IJJbQTVdAtE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-27T15:00:00+00:00,8.31657,80265,143,9651.214383,active
2026-05-05T22:35:51.664592+00:00,oixqYBAPwXA,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,2026-04-30T10:51:21+00:00,5.489244,29052,143,5292.532086,early
2026-05-05T22:35:51.664592+00:00,RNUjufFVGXs,UCfOaXuYSAQXm7CTYWD8dUXQ,MIGALA D,2026-05-02T17:30:11+00:00,3.212276,5721,143,1780.980215,early
2026-05-05T22:35:51.664592+00:00,e5jQUYrRPRk,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T21:30:07+00:00,3.045656,11472,143,3766.67621,early
2026-05-05T22:35:51.664592+00:00,dq9VW4kn19w,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,2026-05-04T19:00:00+00:00,1.149904,1033,142,898.335861,early
2026-05-05T22:35:51.664592+00:00,dVb9vyCwM2s,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-26T20:00:17+00:00,9.10804,191836,141,21062.270258,active
2026-05-05T22:35:51.664592+00:00,5fKeNMp7F6s,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-28T15:00:00+00:00,7.31657,26778,136,3659.91168,active
2026-05-05T22:35:51.664592+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,2026-04-22T23:16:10+00:00,12.97201,75317,135,5806.1164,active
2026-05-05T22:35:51.664592+00:00,VITWpByrMdw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,2026-05-02T18:00:25+00:00,3.191281,3330,129,1043.468125,early
2026-05-05T22:35:51.664592+00:00,GfSGy5C1OIA,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-04-28T20:00:10+00:00,7.108121,17720,128,2492.923235,active
2026-05-05T22:35:51.664592+00:00,Lnhy0tZ8SUI,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-29T03:00:00+00:00,6.81657,59372,127,8709.952366,early
2026-05-05T22:35:51.664592+00:00,s23TO2BQBcU,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-04-30T13:20:02+00:00,5.385991,24084,124,4471.600491,early
2026-05-05T22:35:51.664592+00:00,FbRnMwKmmTA,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-01T15:11:23+00:00,4.308665,8590,123,1993.656968,early
2026-05-05T22:35:51.664592+00:00,L7fVqlOzegQ,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,2026-04-23T03:26:11+00:00,12.798387,61665,120,4818.185292,active
2026-05-05T22:35:51.664592+00:00,9QKOkpu78CQ,UCV5G678sZwW5IcF3pCfRbHQ,La Hiperactina,2026-04-23T16:00:00+00:00,12.274904,97985,120,7982.547155,active
2026-05-05T22:35:51.664592+00:00,aqIgIWIc3uw,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-04-29T04:58:27+00:00,6.734313,19954,120,2963.03424,early
2026-05-05T22:35:51.664592+00:00,iPg5fXvAqqo,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T21:00:43+00:00,3.066073,8856,120,2888.385241,early
2026-05-05T22:35:51.664592+00:00,B2ag364pRgQ,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-25T10:00:16+00:00,10.524718,66412,119,6310.09781,active
2026-05-05T22:35:51.664592+00:00,1X8BPKi1kP8,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,2026-05-01T20:27:05+00:00,4.089429,10341,119,2528.714889,early
2026-05-05T22:35:51.664592+00:00,Cs1nC8kqS5k,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-26T18:00:10+00:00,9.191454,50376,117,5480.743308,active
2026-05-05T22:35:51.664592+00:00,v8z-clVwRxM,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,2026-04-23T21:14:38+00:00,12.056408,33335,115,2764.919701,active
2026-05-05T22:35:51.664592+00:00,f2fDaAMvlV4,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-30T00:00:44+00:00,5.941061,11861,115,1996.444743,early
2026-05-05T22:35:51.664592+00:00,Xk3cJMA7UhE,UCQIUhtP5WYIx_pMG8UvMYHg,Cristina Dayz ,2026-05-03T15:00:47+00:00,2.316026,4271,115,1844.107104,early
2026-05-05T22:35:51.664592+00:00,T34ygnCahZc,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-04-25T17:32:42+00:00,10.210529,41187,114,4033.77729,active
2026-05-05T22:35:51.664592+00:00,x3P8Zqux4A4,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-26T15:00:00+00:00,9.31657,58405,113,6268.938032,active
2026-05-05T22:35:51.664592+00:00,l1-D1s67YU4,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-24T19:28:22+00:00,11.130204,52890,112,4751.934466,active
2026-05-05T22:35:51.664592+00:00,OkVrrVAG9yg,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-04-24T01:00:06+00:00,11.899834,33045,112,2776.929493,active
2026-05-05T22:35:51.664592+00:00,VREVC0wXPfs,UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story,2026-04-22T17:44:35+00:00,13.202276,26046,110,1972.841652,active
2026-05-05T22:35:51.664592+00:00,Xshu2lM5PZE,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T21:20:01+00:00,3.05267,5605,110,1836.09758,early
2026-05-05T22:35:51.664592+00:00,nrIEhoSCOg8,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T16:01:11+00:00,3.274082,34286,108,10471.942975,early
2026-05-05T22:35:51.664592+00:00,LDXkrlIxj8U,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-01T19:00:30+00:00,4.149556,23084,107,5563.004813,early
2026-05-05T22:35:51.664592+00:00,e7IyFScAa-Q,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,2026-04-21T23:02:42+00:00,13.981362,18051,106,1291.075934,active
2026-05-05T22:35:51.664592+00:00,kLJNcHqVmJA,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,2026-04-28T00:50:32+00:00,7.906478,12256,104,1550.121306,active
2026-05-05T22:35:51.664592+00:00,rYKQ0Ukxe6k,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-28T16:23:09+00:00,7.258827,20101,104,2769.1802,active
2026-05-05T22:35:51.664592+00:00,N9drBPpPZFI,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T20:45:00+00:00,3.076987,4591,104,1492.044003,early
2026-05-05T22:35:51.664592+00:00,0IGNbK4bbXA,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,2026-04-23T22:01:00+00:00,12.024209,15931,103,1324.910437,active
2026-05-05T22:35:51.664592+00:00,7FYFhOiiMIU,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T23:00:00+00:00,3.983237,14472,103,3633.225942,early
2026-05-05T22:35:51.664592+00:00,4uRgDr5maYo,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-29T19:57:44+00:00,6.109811,14767,102,2416.932373,early
2026-05-05T22:35:51.664592+00:00,LK1OJ-izQfQ,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T19:00:00+00:00,5.149904,23869,101,4634.843679,early
2026-05-05T22:35:51.664592+00:00,-5kkpHpexIA,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-25T02:00:00+00:00,10.858237,33907,100,3122.698464,active
2026-05-05T22:35:51.664592+00:00,N8Bc_M2Ew2E,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-05-01T17:05:36+00:00,4.229348,9388,98,2219.727485,early
2026-05-05T22:35:51.664592+00:00,GKCz_gBPkvI,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T18:08:27+00:00,2.185702,4177,98,1911.056494,early
2026-05-05T22:35:51.664592+00:00,NuoEsHIW5JA,UCzR-rom72PHN9Zg7RML9EbA,PBS Eons,2026-04-23T16:15:03+00:00,12.264452,90166,96,7351.816453,active
2026-05-05T22:35:51.664592+00:00,sqXsMACtso0,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-28T16:30:30+00:00,7.253723,27149,96,3742.767679,active
2026-05-05T22:35:51.664592+00:00,qGDMB-PryIU,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,2026-04-29T19:30:09+00:00,6.128966,35502,95,5792.494199,early
2026-05-05T22:35:51.664592+00:00,s2NSwy8xraQ,UCtoo4_P6ilCj7jwa4FmA5lQ,Soy Dalto,2026-04-30T22:01:08+00:00,5.024116,10887,95,2166.948375,early
2026-05-05T22:35:51.664592+00:00,G9L3zK57X6Y,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-23T18:20:30+00:00,12.177334,89878,94,7380.761668,active
2026-05-05T22:35:51.664592+00:00,n16KlvFN28c,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,2026-04-21T18:51:29+00:00,14.155818,22739,92,1606.335996,active
2026-05-05T22:35:51.664592+00:00,S3JuEF7RQ5k,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-04-24T18:33:02+00:00,11.16863,64468,92,5772.238851,active
2026-05-05T22:35:51.664592+00:00,w_Z0cdu9c9I,UC9mrBfjgyOsqJ0J-zw7kZLQ,Atherion,2026-05-01T21:17:13+00:00,4.054614,7595,92,1873.17461,early
2026-05-05T22:35:51.664592+00:00,MYHiaHDLDB8,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,2026-05-03T01:09:57+00:00,2.892994,5560,91,1921.884387,early
2026-05-05T22:35:51.664592+00:00,bouvNyq8xCY,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,2026-04-23T16:01:04+00:00,12.274163,31731,90,2585.18646,active
2026-05-05T22:35:51.664592+00:00,XX7hskkX1AA,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-25T18:30:49+00:00,10.17017,91101,90,8957.667374,active
2026-05-05T22:35:51.664592+00:00,stk7f11pyr8,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-04-29T15:28:07+00:00,6.297045,8309,90,1319.507801,early
2026-05-05T22:35:51.664592+00:00,yzajLZXh9JU,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,2026-04-28T17:16:01+00:00,7.222114,41963,89,5810.348604,active
2026-05-05T22:35:51.664592+00:00,nWfp_X31vqk,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-29T18:00:55+00:00,6.190934,16547,88,2672.779261,early
2026-05-05T22:35:51.664592+00:00,RGWm_UCIWnc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-01T18:00:20+00:00,4.191339,13469,88,3213.531523,early
2026-05-05T22:35:51.664592+00:00,AVyYMXc_t9s,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-04-28T01:43:59+00:00,7.86936,8207,87,1042.905649,active
2026-05-05T22:35:51.664592+00:00,MSl5mD3E7PE,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,2026-04-22T19:43:33+00:00,13.11966,21273,87,1621.459702,active
2026-05-05T22:35:51.664592+00:00,XjAeQOmdNFU,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-29T10:01:02+00:00,6.524186,22298,87,3417.744375,early
2026-05-05T22:35:51.664592+00:00,nOR-IY0SnEY,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-04-23T21:10:37+00:00,12.059198,41363,86,3429.995925,active
2026-05-05T22:35:51.664592+00:00,31WQ21L6kE8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T03:00:00+00:00,4.81657,16772,86,3482.146008,early
2026-05-05T22:35:51.664592+00:00,qf_JlCrcPy0,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-02T18:07:49+00:00,3.186142,11151,86,3499.844012,early
2026-05-05T22:35:51.664592+00:00,uHXjo7DUAAM,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-29T07:00:00+00:00,6.649904,14170,84,2130.857829,early
2026-05-05T22:35:51.664592+00:00,GEXxx3JQmdw,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,2026-05-01T14:39:52+00:00,4.330552,7890,84,1821.938635,early
2026-05-05T22:35:51.664592+00:00,W4BkgA1P27o,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,2026-04-30T18:45:01+00:00,5.160309,10941,82,2120.22187,early
2026-05-05T22:35:51.664592+00:00,MX1a5garnwc,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,2026-04-25T17:29:36+00:00,10.212681,9003,81,881.551083,active
2026-05-05T22:35:51.664592+00:00,vg9owOLbmvA,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,2026-05-03T19:03:02+00:00,2.147797,1739,81,809.666835,early
2026-05-05T22:35:51.664592+00:00,LkRVMOzUypo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T05:00:00+00:00,5.733237,12439,80,2169.629478,early
2026-05-05T22:35:51.664592+00:00,-JTeDTLElVg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-25T00:00:00+00:00,10.94157,18886,79,1726.077702,active
2026-05-05T22:35:51.664592+00:00,iq599kyAjVA,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,2026-04-23T16:34:23+00:00,12.251026,147813,78,12065.356812,active
2026-05-05T22:35:51.664592+00:00,CZe8DucT3qA,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-24T20:00:17+00:00,11.10804,245429,78,22094.71698,active
2026-05-05T22:35:51.664592+00:00,lWj_3TE2UsE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T03:00:00+00:00,5.81657,13496,78,2320.267787,early
2026-05-05T22:35:51.664592+00:00,vN0MwkPIOF8,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-05-03T20:51:37+00:00,2.072392,3279,77,1582.229617,early
2026-05-05T22:35:51.664592+00:00,UszcZZ1QZho,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,2026-04-26T12:38:09+00:00,9.415077,24268,76,2577.567873,active
2026-05-05T22:35:51.664592+00:00,MbX7gs6huVE,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-22T17:53:17+00:00,13.196235,14285,76,1082.50573,active
2026-05-05T22:35:51.664592+00:00,SoTjeq4cQZw,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,2026-05-03T16:22:12+00:00,2.259487,3156,76,1396.777233,early
2026-05-05T22:35:51.664592+00:00,UQXupr6-Wmg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-23T11:00:00+00:00,12.483237,66777,75,5349.33367,active
2026-05-05T22:35:51.664592+00:00,siKdeoxrxIA,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-04-29T01:00:51+00:00,6.899313,18173,75,2634.030374,early
2026-05-05T22:35:51.664592+00:00,L8qTgJOhpPg,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,2026-05-03T15:36:45+00:00,2.291049,2822,74,1231.750172,early
2026-05-05T22:35:51.664592+00:00,6-PunI-5Ts4,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-26T16:30:02+00:00,9.254047,29627,73,3201.518211,active
2026-05-05T22:35:51.664592+00:00,8erUsIGULKc,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,2026-04-30T18:06:02+00:00,5.18738,6976,73,1344.802193,early
2026-05-05T22:35:51.664592+00:00,DfeXyiagVDE,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,2026-05-03T15:08:43+00:00,2.310517,3382,73,1463.741665,early
2026-05-05T22:35:51.664592+00:00,uWOLkr7S47A,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-22T11:00:00+00:00,13.483237,75813,72,5622.759579,active
2026-05-05T22:35:51.664592+00:00,ZOPXzlpBVoM,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-25T20:00:18+00:00,10.108029,118251,72,11698.719899,active
2026-05-05T22:35:51.664592+00:00,IQZiAOokKXo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-26T19:00:00+00:00,9.149904,29768,71,3253.367467,active
2026-05-05T22:35:51.664592+00:00,_dASAu79K0s,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-28T07:00:00+00:00,7.649904,34617,71,4525.154825,active
2026-05-05T22:35:51.664592+00:00,wN3O2GSvoWE,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,2026-04-29T22:45:02+00:00,5.99363,13916,71,2321.798309,early
