execution_date,channel_id,channel_name,videos_tracked,median_views_delta,median_engagement_rate,avg_duration_seconds,shorts_ratio,total_views_delta,new_videos,top_video_id,top_video_title,top_video_views_delta,channel_growth_percentile,channel_momentum_score
2026-05-24T10:51:56.512810+00:00,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,6,43908,0.003685,140.833333,0.333333,1069566,1,uUwzOU2FwXo,Johny Johny Yes Papa - Learn Colors with Colorful BALLS and SuperHERO - Kids Songs & Nursery Rhymes,957628,90.533981,90.533981
2026-05-24T10:51:56.512810+00:00,UCrPseYLGpNygVi34QpGNqpA,Ludwig,26,6768,0.018403,10896.692308,0.423077,1637099,2,_iQKpZvj7UQ,Maybe I shouldn't have lied to him...,823166,93.68932,93.68932
2026-05-24T10:51:56.512810+00:00,UCE_M8A5yxnLfW0KghEeajjw,Apple,10,45281.5,0.013535,47.9,0.7,2094482,0,jQK-S-HyHgc,Watch Annie Choi turn her sketch into a fashion film,713538,94.417476,94.417476
2026-05-24T10:51:56.512810+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,305,2286.5,0.028926,3278.737705,0.504918,7135653,29,EW-XIxlzCvE,"Saturday Night's Main Event: May 23, 2026",704228,99.271845,99.271845
2026-05-24T10:51:56.512810+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,677,49,0.006933,1409.313146,0.116691,2940214,49,sMLZfk4Yg0I,क्या Team CID रोक पाएगी Mumbai पर होने वाले Attack's? | CID Season 2 | Full Episode | Ep 80,703044,96.601942,96.601942
2026-05-24T10:51:56.512810+00:00,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,8,49677,0.046677,2507.5,0.25,1034183,1,mHHiGoNqzS0,Sin Brazos Ni Piernas 🦵,699520,89.805825,89.805825
2026-05-24T10:51:56.512810+00:00,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,35,926,0.029187,1602.571429,0.228571,2368246,0,NkGPm95Awuo,Google I/O 2026 Developer Keynote Recap,681486,95.631068,95.631068
2026-05-24T10:51:56.512810+00:00,UCyps-v4WNjWDnYRKmZ4BUGw,Airrack,1,664190,0.021182,1547,0,664190,0,_V_wkba_kyI,I Hunted Down 100 iPhone Thieves,664190,85.92233,85.92233
2026-05-24T10:51:56.512810+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,62,11849,0.031948,912.177419,0.516129,3070443,2,ifXSKulXVvs,BLOCKED BY GM 💀,639248,97.087379,97.087379
2026-05-24T10:51:56.512810+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,558,76,0.011627,1533.487455,0.310036,2639443,19,B77BCyO49pQ,Thousands in California under evacuation orders amid threat of chemical explosion,625224,96.116505,96.116505
2026-05-24T10:51:56.512810+00:00,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,3,271975,0.025233,126.666667,0.333333,893436,0,tiKgdh4Csj8,TAEYONG 태용 'WYLD' MV,621010,88.106796,88.106796
2026-05-24T10:51:56.512810+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,36,14774,0.004256,573.277778,0.75,2179968,2,d3bujNoH8EU,Peppa Pig Tales 2026 🎶 George Can't Stop DANCING! 🎧 Learning New Sound & Music! 🎵 NEW Peppa Pig,543760,94.660194,94.660194
2026-05-24T10:51:56.512810+00:00,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,3,8578,0.042052,5843.666667,0.333333,537250,0,wbFQFcvnrkw,Minecraft Arrow Toss...,527172,83.980583,83.980583
2026-05-24T10:51:56.512810+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,33,2221,0.029718,1864.69697,0.090909,1125567,1,opB7_JXL0LA,World-Renowned Physicist: You've Been Lied To About Reality! - Michio Kaku,519559,91.019417,91.019417
2026-05-24T10:51:56.512810+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,13,162085,0.006442,134.384615,0.538462,2317730,0,5Es-WhgMM1o,"Baking Muffins with JJ, Cody, and Nina 🧁 | Super Muffin Man | CoComelon Nursery Rhymes & Kids Songs",496871,95.38835,95.38835
2026-05-24T10:51:56.512810+00:00,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,13,27184.5,0.002632,652.384615,0.384615,870736,1,RUfAlqSAr9E,Where Did My Legs Go? | Find the Missing Body Parts | Pinkfong Official,444278,87.621359,87.621359
2026-05-24T10:51:56.512810+00:00,UC-cnbLlplnXA4oc7rR21qzg,Lyna,16,76932,0.011919,1413.9375,0.125,1534558,1,h46Xk3CBOog,JUGAMOS la TORRE TROLL de QUE PREFIERES VERSIÓN CHIBI en Roblox con Mandarina,444052,93.446602,93.446602
2026-05-24T10:51:56.512810+00:00,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,4,25192,0.024122,405.25,0.25,489365,0,OAu7Nqgo7aU,Miserable Man Goes to World's Happiest Country!!,438465,83.252427,83.252427
2026-05-24T10:51:56.512810+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,12,135140,0.050494,517.916667,0.166667,1481990,1,G8K3hqsBwIk,España 2010 vs 2026 con Gerard Piqué.,382408,92.961165,92.961165
2026-05-24T10:51:56.512810+00:00,UCcjIvuxmWlS5IEQ0JdPV4Ng,Rubius Z,6,102292,0.052549,2288.5,0,750014,0,73NSOQyiMD8,"VOY A BORRAR ESTE JUEGO (Subnautica 2, Episodio 2)",375716,86.893204,86.893204
2026-05-24T10:51:56.512810+00:00,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,8,138861,0.00147,1044.75,0.125,1093860,1,H8htGyXfeRA,Eva Learns to Make Good Choices,364587,90.776699,90.776699
2026-05-24T10:51:56.512810+00:00,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,3,192289,0.017274,684.333333,0.666667,384578,1,fp77qbUJJbQ,"Break The Glass, YOU LOSE",360504,81.31068,81.31068
2026-05-24T10:51:56.512810+00:00,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,6,253501,0.066936,1331.166667,0.333333,984035,0,I6LZ72lIVTs,Live From Mexico the concert film is out now and the album drops everywhere at midnight😭,358184,89.07767,89.07767
2026-05-24T10:51:56.512810+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,16,29132,0.003076,11208.375,0.375,1381871,1,SCK22vLTKaI,Masha and the Bear 2026 🎡🤹‍♀️ Hide and Seek at Wonder Park 🫣🎢 Best episodes cartoon collection 🎬,354456,92.475728,92.475728
2026-05-24T10:51:56.512810+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,251,1103,0.013929,425.003984,0.685259,1999533,103,UAE5N5sP0kU,Usyk & Rico rate each others skills 🥶,316314,94.174757,94.174757
2026-05-24T10:51:56.512810+00:00,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,3,153671.5,0.016112,1651,0.333333,307343,1,0ensVjWoq1Y,5 School Nights with Peppa Pig,303748,78.640777,78.640777
2026-05-24T10:51:56.512810+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,506,35,0.019015,725.86166,0.422925,740136,28,Zi2SU98BAD8,LIVE: SpaceX Starship Flight 12 launch (full),294743,86.407767,86.407767
2026-05-24T10:51:56.512810+00:00,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,16,43916,0.002498,3550.75,0.125,1135149,0,nU4HUT-2Jy0,Bluey Shows Dad her Please Face 🥺 💙 | Full Episode Compilation ⭐️ | Bluey,283317,91.262136,91.262136
2026-05-24T10:51:56.512810+00:00,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,2,144605.5,0.054134,1116.5,0,289211,0,Wu8xNx4njoM,We Thought Black Holes Ended in Singularities. They Might End In a Frozen Big Bang.,281327,77.912621,77.912621
2026-05-24T10:51:56.512810+00:00,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,10,85519,0.064844,2254.1,0,893829,1,l_hSYCBfHSM,PART 4 DOESN'T EXIST | Subnautica 2 - Part 5,279725,88.349515,88.349515
2026-05-24T10:51:56.512810+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,450,398,0.021304,323.522222,0.28,3065757,13,liiU_V9S_R8,Russian drones attack CNN 14x at Ukraine's 'Road of Life',263861,96.84466,96.84466
2026-05-24T10:51:56.512810+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,113,4397,0.027626,751.672566,0.858407,2404805,3,iVZ_ZtXktTQ,"Uber Eats Driver Makes $1,000 Per Week!",259160,95.873786,95.873786
2026-05-24T10:51:56.512810+00:00,UCs8qka8tfhdc69wzXYdtZ3A,LosPolinesios,2,132137,0.056635,701.5,0.5,264274,0,mvMDEzQhLCk,MAMÁ LA EXTREMA | LOS POLINESIOS,255624,76.456311,76.456311
2026-05-24T10:51:56.512810+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,551,85.5,0.013798,1385.214156,0.127042,1361592,29,EDyycN6zJwc,"ABC World News Tonight with David Muir Full Broadcast - May 22, 2026",253008,91.990291,91.990291
2026-05-24T10:51:56.512810+00:00,UC06rPIABrthG0hwLTVhINLA,ElMariana,4,14510.5,0.115178,1131.25,0.5,277289,0,Q8b0HOGijSY,NO DEBÍ TOCAR ESA MUÑECA 💀 | LA ISLA DE LAS MUÑECAS,246247,77.184466,77.184466
2026-05-24T10:51:56.512810+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,528,59,0.024175,558.464015,0.318182,1178746,15,TsXymR2iGec,Interpol y Trump presionan: Rocha e Inzunza refugiados bajo sospecha de impunidad estatal,245937,91.504854,91.504854
2026-05-24T10:51:56.512810+00:00,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,6,26592,0.048313,1222.333333,0.166667,388069,0,XyvfiP6NZYg,BO3 Zombies - SpongeBob SB-129 Map! (FUTUREEEEEEE),239668,81.553398,81.553398
2026-05-24T10:51:56.512810+00:00,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,1,236546,0.054488,225,0,236546,0,X9CsK_nuqdE,"Shakira, Burna Boy - Dai Dai (Official Audio)",236546,75.485437,75.485437
2026-05-24T10:51:56.512810+00:00,UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,4,43137,0.021178,1280.25,0,293347,1,tmeMkdTGJyU,"Minecraft, But You Can FUSE Items!",233975,78.15534,78.15534
2026-05-24T10:51:56.512810+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,481,205.5,0.019652,526.255717,0.284823,2238582,33,bjz_F0LK-88,This moment between Mookie and Shohei 🤝,227151,94.902913,94.902913
2026-05-24T10:51:56.512810+00:00,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,52,848.5,0.030186,721.230769,0.134615,574000,2,wGWIWDxdm7I,La reacción de Xokas al reto de Illojuan,226078,84.708738,84.708738
2026-05-24T10:51:56.512810+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,640,95.5,0.014514,222.492188,0.626563,1475038,68,Tg0ZBAlhZCU,How thoughtful was that 🙏 (via @BigRedDave_/X),222532,92.718447,92.718447
2026-05-24T10:51:56.512810+00:00,UCH4BNI0-FOK2dMXoFtViWHw,Be Smart,3,4352,0.06402,315,0,226330,0,Z0H2lWnri10,"Wait, are octopuses building cities now?",221443,74.514563,74.514563
2026-05-24T10:51:56.512810+00:00,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,16,20764,0.026337,773.625,0.375,657881,1,6FmjZcrbrzA,YOU are MAD at EVERYONE in Minecraft!,217675,85.679612,85.679612
2026-05-24T10:51:56.512810+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,31,1987.5,0.05944,42.096774,0.935484,482583,1,gM1DToU76x4,Misiles conducidos por PALOMAS,216393,83.009709,83.009709
2026-05-24T10:51:56.512810+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,694,34,0.014645,542.994236,0.338617,1047659,47,P-JqZTfSLGU,Las Mangas del Chaleco de Esta Semana: Hoy 22 de Mayo del 2026,213582,90.291262,90.291262
2026-05-24T10:51:56.512810+00:00,UCsBjURrPoezykLs9EqgamOA,Fireship,3,7144,0.033146,375.333333,0,221097,0,9OQ5vaYbGV0,Google’s AI endgame is here… everything you missed at I/O 2026,212377,74.029126,74.029126
2026-05-24T10:51:56.512810+00:00,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,2,102484,0.032423,2261,0.5,204968,0,-WUlOSHMao8,SIDEMEN TINDER IRL IS BACK,204968,73.300971,73.300971
2026-05-24T10:51:56.512810+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,1185,34,0.008624,4738.242194,0.149367,1719957,89,tSqjmVZQgWQ,Why Indians Are Leaving The UK As Europe Tightens Immigration | Vantage on Firstpost | 4K,204466,93.932039,93.932039
2026-05-24T10:51:56.512810+00:00,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,787,39,0.014005,496.717916,0.129606,1006177,36,xKJ8MmiU6Jg,"Crisis del jitomate: Mientras el precio rompe récords, toneladas son desechadas en los campos",201381,89.563107,89.563107
2026-05-24T10:51:56.512810+00:00,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,2,158362.5,0.019353,34,1,316725,0,NnvIwG0S8WE,Tennis Ball Cannon vs Human Strength,198717,79.368932,79.368932
2026-05-24T10:51:56.512810+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,104,497,0.018468,480.644231,0.509615,874881,4,bN78MvnoNxQ,Carlos Prates KO's Leon Edwards #ufc,196001,87.864078,87.864078
2026-05-24T10:51:56.512810+00:00,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,9,5241,0.028234,409.222222,0.555556,225984,1,3DYnQMmQk8k,Why Trump Flew to China with 18 CEOs,194932,74.271845,74.271845
2026-05-24T10:51:56.512810+00:00,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,16,7506.5,0.069276,919.5625,0,370565,0,i5854WN0Q_w,"Querido Dross, profesor brujo abusador",189147,80.825243,80.825243
2026-05-24T10:51:56.512810+00:00,UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,1,187447,0.019157,1374,0,187447,0,LFXpmx75kBY,El pueblo “más extraño” que he visitado | NAGORO,187447,71.84466,71.84466
2026-05-24T10:51:56.512810+00:00,UC8p1vwvWtl6T73JiExfWs1g,CBS News,491,25,0.013488,1721.657841,0.03055,741341,8,os6GMCAy-co,Watch: Pentagon releases 50 new UFO videos,187153,86.650485,86.650485
2026-05-24T10:51:56.512810+00:00,UCUHW94eEFW7hkUMVaZz4eDg,minutephysics,2,93844,0.040485,168.5,0.5,187688,0,sEQvDbyFNbo,Why Driving Backwards Is So Hard,186187,72.087379,72.087379
2026-05-24T10:51:56.512810+00:00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,10,8276.5,0.051702,304.2,0,261902,0,TYhNHX372ek,The Uncomfortable Truth About Ozempic (Updated Version),185494,76.213592,76.213592
2026-05-24T10:51:56.512810+00:00,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,12,55625.5,0,1109.666667,0.5,961949,0,I_cTsdaH1hk,Plim Plim: Cumpleaños de Nesho 🎂 Capítulos Completos para Niños | Dibujos Animados,185224,88.592233,88.592233
2026-05-24T10:51:56.512810+00:00,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,14,4472,0.029708,1988.285714,0,282015,1,oHfbGGteCAQ,Why Did The $100 Million Search For MH370 Just End,182465,77.427184,77.427184
2026-05-24T10:51:56.512810+00:00,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,384,113.5,0.028672,725.669271,0.166667,1003197,8,ZbHPGHtsDhE,“Mejor mártir muerta que testiga viva”: Lydia Cacho relata advertencia de Interpol,170152,89.320388,89.320388
2026-05-24T10:51:56.512810+00:00,UCknLrEdhRCp1aegoMqRaCZg,DW News,268,172,0.023669,451.58209,0.134328,708919,17,DM9uzkdxGdg,EU and Mexico seal trade deal to reduce reliance on US | DW News,165839,86.165049,86.165049
2026-05-24T10:51:56.512810+00:00,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,295,413,0.03063,1602.027119,0.233898,1521617,6,yV5ZOIunUiY,#UNSÁBADOMEJOR | CASAMIENTO EN LA TRIBUNA + EL AMOR DE TEFI Y EL POLLO + LOS ROZE ,165198,93.203883,93.203883
2026-05-24T10:51:56.512810+00:00,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,71,49.5,0.010566,1882.211268,0.225352,213349,1,jicv3Hh5ETA,SpaceX rocket bursts into flames during Indian Ocean landing,164959,73.543689,73.543689
2026-05-24T10:51:56.512810+00:00,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,44,1097,0.050294,955.113636,0.068182,330911,6,Qqk7B-Yc7gc,Zohran Mamdani’s first twitch steam did not go well,164810,80.097087,80.097087
2026-05-24T10:51:56.512810+00:00,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,259,85,0.012475,668.335907,0.030888,650286,6,rKYVyKky6ow,Trump’s Taiwan gambit | About That,150640,85.436893,85.436893
2026-05-24T10:51:56.512810+00:00,UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,27,17647,0.046062,2443.222222,0.037037,870054,2,mU-BEgVhrJU,The Boys Finale was Bad,149373,87.378641,87.378641
2026-05-24T10:51:56.512810+00:00,UCjiXtODGCCulmhwypZAWSag,Jynxzi,23,2871,0.017698,13123.391304,0.086957,415930,2,sf9Petyr3No,Stop Sending Me Fan Mail...,146658,82.281553,82.281553
2026-05-24T10:51:56.512810+00:00,UCLsooMJoIpl_7ux2jvdPB-Q,Super Simple Songs - Kids Songs,2,95586,0.00186,1474,0,191172,0,tjT_nFtKTas,Healthy Eating Song for Kids | I Love Eating Vegetables 🥕 | Bumble Nums & Super Simple Songs,146485,72.572816,72.572816
2026-05-24T10:51:56.512810+00:00,UCwd8Byi93KbnsYmCcKLExvQ,Negocios TV,810,86.5,0.021945,2281.875309,0.154321,1044354,28,HmEiAsIdjJQ,"ÚLTIMA HORA IRÁN | Cierre por sorpresa del espacio aéreo, se emite un NOTAM urgente y Trump amenaza",144851,90.048544,90.048544
2026-05-24T10:51:56.512810+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,314,252,0.014753,354.121019,0.429936,979672,17,6BDSQ6zHwVM,Ukrainian drone commander explains momentum shift in war | The Security Brief,144266,88.834951,88.834951
2026-05-24T10:51:56.512810+00:00,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,1,136841,0.018425,165,0,136841,0,-bpfGqAwFlw,"Madonna, Shakira & BTS to co-headline FIFA World Cup 2026™ Final Halftime Show",136841,66.019417,66.019417
2026-05-24T10:51:56.512810+00:00,UCyEd6QBSgat5kkC6svyjudA,Mark Wiens,4,21049,0.020966,798.5,0,174203,1,qc7iiJE027o,Best Indian Street Food in Old Delhi!! (Sells Out in 30 Minutes),133019,70.145631,70.145631
2026-05-24T10:51:56.512810+00:00,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,9,16390.5,0.00208,1086.777778,0.444444,236082,1,Mj30PRb3r3I,⭐NUEVO⭐ Blippi y Elmo en la Estación de Bomberos 🚒👨‍🚒 Plaza Sésamo y Blippi,129923,75.242718,75.242718
2026-05-24T10:51:56.512810+00:00,UCK1i2UviaXLUNrZlAFpw_jA,El Reino Infantil,9,20871.5,0.00565,167.666667,0.555556,294243,1,3UW3HIfih5Y,Familia Granja ¿Dónde estás?  #Shorts #LaGranjaDeZenon,125756,78.398058,78.398058
2026-05-24T10:51:56.512810+00:00,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,15,15571,0.029772,984.733333,0.333333,422093,0,rMd0KWONctE,The Most Unhinged Girl Dinners (Taste Test),125237,82.524272,82.524272
2026-05-24T10:51:56.512810+00:00,UCAuUUnT6oDeKwE6v1NGQxug,TED,18,1042.5,0.030198,663.5,0,227847,2,RvzgUtjCxRw,How I Set Myself Free | Keke Palmer | TED,122857,74.757282,74.757282
2026-05-24T10:51:56.512810+00:00,UCjgl7IsyBNE6bl7d5RnnFXg,Cocina con Coqui,7,18718,0.0702,177.142857,0.285714,284768,0,xaMIxKmZUfk,Probando mis Marinados Raros 🤔,115770,77.669903,77.669903
2026-05-24T10:51:56.512810+00:00,UCvlE5gTbOvjiolFlEm-c_Ow,Vlad and Niki,4,21858,0.003037,1880,0,153676,1,o2xDANfO8mQ,Vlad and Niki - Funny Story about Uncle’s New Hairstyle,114694,67.718447,67.718447
2026-05-24T10:51:56.512810+00:00,UCCuNpAi5cNF4x-hcW2qawhw,Cristinini,1,114687,0.022108,153,0,114687,0,ffqFlTgFZLM,RESOLVIENDO un MURDOKU 🕵️🔎 #murdoku #pasatiempo #murdle #logica #juegosdemesa,114687,64.07767,64.07767
2026-05-24T10:51:56.512810+00:00,UCFR2oaNj02WnXkOgLH0iqOA,Auron,6,10373,0.042973,3659,0,161376,0,5y1DvC_wRJA,SOY NIÑERA POR UN DÍA,114257,68.203883,68.203883
2026-05-24T10:51:56.512810+00:00,UCam8T03EOFBsNdR0thrFHdQ,VEGETTA777,16,9412.5,0.057992,10069,0,313638,0,IO1pfP0_Oo4,SUBNAUTICA 2: Máximo de PROFUNDIDAD,113211,79.126214,79.126214
2026-05-24T10:51:56.512810+00:00,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,15,1542,0.040761,1188.933333,0,151362,0,0zjVtyt_pYY,ARRANCA la OPERACIÓN CUBA: El PLAN para DERROCAR al CASTRISMO y CAZAR a RAÚL CASTRO @VisualPolitik,112288,67.475728,67.475728
2026-05-24T10:51:56.512810+00:00,UCYzPXprvl5Y-Sf0g4vX-m6g,jacksepticeye,5,80726,0.042519,6343.4,0,348491,0,fPmrzygqO8U,IT'S BEAUTIFUL | Subnautica 2 - Part 1,109882,80.582524,80.582524
2026-05-24T10:51:56.512810+00:00,UCcyq283he07B7_KUX07mmtA,Business Insider,29,211.5,0.016445,523.517241,0.068966,184947,1,7VwEOyAcvJM,"Breaking Down My $306,500 Salary In San Francisco | Cost Of Living",108946,71.116505,71.116505
2026-05-24T10:51:56.512810+00:00,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,21,6175,0.0541,122.47619,0.428571,275885,1,qRKYM3C5kAc,Calentamiento Mortal,108425,76.941748,76.941748
2026-05-24T10:51:56.512810+00:00,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,536,16.5,0.013889,403.490672,0.720149,381938,18,wZhwL6FbTyI,Así viven y así es la empresa de las hijas de Zapatero que ha registrado la Policía #Zapatero,107951,81.067961,81.067961
2026-05-24T10:51:56.512810+00:00,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,20,9970,0.007622,1972.6,0.25,344834,3,4JTrXBFuUc4,PAW Patrol Helps the Community ⛲️ ft. Marshall | 90 Minutes | Nick Jr.,106310,80.339806,80.339806
2026-05-24T10:51:56.512810+00:00,UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,13,24352,0.007276,2228.692308,0.384615,401240,1,75-c7694BWI,Elmo's ABCs! Alphabet Songs for Kids | 90 Mins | Sesame Street,102725,81.796117,81.796117
2026-05-24T10:51:56.512810+00:00,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,12,2506.5,0.030937,467.583333,0.5,142146,0,ImKo5rVlFfI,"🤖: ""Quiero más RAM.""",101982,66.504854,66.504854
2026-05-24T10:51:56.512810+00:00,UCt7k7y_xTkkc1Jeh7cdAjDQ,SinEmbargo Al Aire,174,281.5,0.071016,2476.873563,0.005747,636652,2,4zHKyrwP4oM,"La “mini Reforma Electoral” del verano llega con dedicatoria: ni narcos, ni gringos",101935,85.194175,85.194175
2026-05-24T10:51:56.512810+00:00,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,303,41.5,0.015699,2079.148515,0.069307,436229,1,QSIkHU-StEY,Brooks and Capehart on Trump's loyalty demands,100554,82.76699,82.76699
2026-05-24T10:51:56.512810+00:00,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,51,604.5,0.031707,210.823529,0.392157,246232,3,YkFhs0jJXVE,Triplets Ghetto Kids: los niños bailarines que actuarán con Shakira en el Mundial | BBC Mundo,99775,75.970874,75.970874
2026-05-24T10:51:56.512810+00:00,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,46,1169.5,0.070455,660.043478,0.021739,411635,2,k6TIRPG72ug,Mi experiencia entrevistando a #IvanCepeda #diegoruzzarin #colombia,96508,82.038835,82.038835
2026-05-24T10:51:56.512810+00:00,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,403,97,0.015589,780.146402,0.183623,551052,44,eUhyDr_DYig,¡ATENCIÓN! AGUIRRE inició la LIMPIA en SELECCIÓN MEXICANA para recibir a EUROPEOS | Futbol Picante,96050,84.223301,84.223301
2026-05-24T10:51:56.512810+00:00,UC2wKfjlioOCLP4xQMOWNcgg,Typical Gamer,21,445.5,0.028074,11796.285714,0.047619,186272,1,IZFambTgDQA,My Biggest Announcement EVER...,93509,71.359223,71.359223
2026-05-24T10:51:56.512810+00:00,UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,33,1413,0.027064,1617.242424,0.454545,164487,15,j1ARLIpKUSo,Johnny Manziel Crashed Out at Brand Risk Press Conference! ,93375,68.68932,68.68932
2026-05-24T10:51:56.512810+00:00,UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids,13,19557,0.007143,632.230769,0.615385,325638,0,Vmc0oKonYA4,Blippi Explores Jurassic Quest! 🦖,92796,79.854369,79.854369
2026-05-24T10:51:56.512810+00:00,UChBEbMKI1eCcejTtmI32UEw,Joshua Weissman,2,89010,0.020068,968,0.5,178020,0,IaSv64dC44g,I Tested The Most Futuristic Kitchen Tech,92053,70.631068,70.631068
2026-05-24T10:51:56.512810+00:00,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,8,18350,0.030821,471.375,0.125,203089,1,ksn5yrsC3Wg,The Crystal That Could Destroy All Medicine,84839,73.058252,73.058252
2026-05-24T10:51:56.512810+00:00,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,23,654.5,0.065134,937.73913,0.434783,126096,0,Dm6Vnl4pZjk,¿Podrían Existir Seres en Otra Dimensión?,84438,65.291262,65.291262
2026-05-24T10:51:56.512810+00:00,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,500,23,0.014481,1179.246,0.244,526151,22,gSgXk6kdhvQ,"ZAPATERO | Felipe González se pronuncia sobre la imputación en 'caso Plus Ultra: ""Lo siento mucho""",83077,83.737864,83.737864
2026-05-24T10:51:56.512810+00:00,UCyJbb85EUgWjl38GcF236Jg,Eva Maria Beristain,15,249,0.038254,726.733333,0.133333,101712,0,yxB720xLFmw,ASI ES VIVIR EN EL LUGAR MAS CONTAMINADO DE MEXICO - Ruido Social,82729,62.135922,62.135922
2026-05-24T10:51:56.512810+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,246,222,0.029124,813.069106,0.422764,507037,28,-EPAbCFexBk,REFCAM POV: Así se vivió ELCLÁSICO desde la cámara del árbitro | LALIGA,78710,83.495146,83.495146
2026-05-24T10:51:56.512810+00:00,UCZ4AMrDcNrfy3X6nsU8-rPg,Economics Explained,4,3351,0.032838,842.5,0,85556,0,OkiZE8n5Jdo,"Dubai Was An Economic Miracle, Then They Got Bombed",78393,59.708738,59.708738
