execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,7,1,13155,1993.5,0.085966,262805,549988,2.047876,84.732824,3,6,48.062016,2.754356,qscktzcDfPM,La verdad sobre PENSAR DEMASIADO - CIENCIA SIMPLIFICADA EP#75,4652,0,0,1,77.25
2026-05-18T02:10:49.522964+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,79,4,17050,18,0.055458,148219,249095,2.550129,94.656489,33,74,17.829457,5.416667,mN3Gt29ygtY,La Verdad que Nadie te Dice sobre el Precio del Dólar en Colombia,3444,0.202532,0.582278,0.21519,100
2026-05-18T02:10:49.522964+00:00,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,10,0,5837,38,0.049038,100606,190184,2.267113,89.312977,1,8,59.689922,2.32107,g6Cq3m3gq1g,El Cártel Se Metió Con El Padre Equivocado,3418,0,0,1,82.5
2026-05-18T02:10:49.522964+00:00,UCUHW94eEFW7hkUMVaZz4eDg,minutephysics,1,0,3217,3217,0.06432,41829,41829,4.285714,99.618321,1,1,95.348837,0.897138,PTO0s8YQ49o,The Magic of Thorium Nuclear Reactors,3217,0,1,0,48
2026-05-18T02:10:49.522964+00:00,UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,2,0,4278,2139,0.045119,94836,334942,1.213464,74.300254,1,2,25.581395,4.536626,g4Gb6viwsnQ,AI Music Scammer Gets Caught Then Hires Real Humans,3212,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,83,0,11277,13,0.0303,181697,653942,1.190781,73.791349,26,73,7.751938,8.269231,03t_G_bCxzQ,Así será el mundo cuando la IA lo controle todo,3145,0.807229,0.072289,0.120482,100
2026-05-18T02:10:49.522964+00:00,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,3,0,3441,278,0.115835,6891,15347,1.924341,82.188295,1,3,91.472868,1.066007,NqRC2EGe2sQ,CÓMO DEJAR DE PROCRASTINAR PROYECTOS.,3094,0,0.333333,0.666667,70.25
2026-05-18T02:10:49.522964+00:00,UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,2,0,5060,2530,0.033058,211168,650218,1.39185,77.35369,0,1,71.317829,1.961251,fKuIJ_z2Y6A,The Physics Behind the Thumb Trick,3037,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,8,1,10021,1212,0.044707,181867,293485,2.655775,96.183206,3,8,76.744186,1.690697,AJsAV4ZqwTc,¡QWEN reventó la IA con TODO Gratis e ilimitado! Esto puedes hacer 🚀,2944,0,0.125,0.875,79
2026-05-18T02:10:49.522964+00:00,UCX9NJ471o7Wie1DQe94RVIg,Fazt,22,0,6151,77.5,0.053188,79868,219784,1.557399,79.13486,6,21,50.387597,2.618474,VcsqRub9TQE,Aloja tu Programador IA Autónomo con OpenClaw,2931,0,0.409091,0.590909,100
2026-05-18T02:10:49.522964+00:00,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,36,9,10023,75,0.044979,109063,164940,2.833836,97.201018,29,35,29.457364,4.202206,HB20PBw3C-0,MILO J ⚠️ Análisis SIN FILTRO | ¿Quién caraj es Milo J? | El artista más subestimado (y cancelado),2903,0.75,0.055556,0.194444,100
2026-05-18T02:10:49.522964+00:00,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,3,0,4797,1685,0.046871,107407,954844,0.482085,68.956743,1,3,64.341085,2.166747,4s9LuOSR3Q4,What would happen if the Sun dissapeared?,2812,0.666667,0.333333,0,70.25
2026-05-18T02:10:49.522964+00:00,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,11,0,10567,831,0.070605,88572,175277,2.165682,87.78626,8,10,79.069767,1.630407,aZIez8G50b0,YA lo sos...,2666,0.636364,0,0.363636,84.25
2026-05-18T02:10:49.522964+00:00,UCJ24N4O0bP7LGLBDvye7oCA,Matt D'Avella,1,0,2648,2648,0.052682,37826,235513,0.688333,69.720102,0,1,86.821705,1.314364,-1Fhry-Mqks,I tried to optimize my life. It made it worse.,2648,0,0,1,64.25
2026-05-18T02:10:49.522964+00:00,UCaZ5txM63JGqgzRTVXy5e9g,César Dabián Finanzas,5,1,3224,305,0.061175,20124,42916,2.00964,83.46056,2,5,44.96124,2.915694,irGF0_FStdA,Deja de Ahorrar en Tonterías,2584,0,0,1,73.75
2026-05-18T02:10:49.522964+00:00,UCCApWEDxZLSe2u0BB-znodA,Don Canitro 👺,1,0,2569,2569,0.054893,62175,62175,4.285714,99.618321,0,1,96.899225,0.709208,vxjrgy16ljc,Otros 30 Datos Geográficos que parecen Ciertos (Pero son FALSOS),2569,0,0,1,51.75
