execution_date,video_id,channel_id,video_age_days,content_format,short_term_eligible,mid_term_eligible,long_term_eligible,evergreen_eligible,trend_burst_eligible,metadata_lift_eligible,channel_baseline_eligible,confidence_reason
2026-05-20T12:05:48.986097+00:00,WgvMTuBZ_34,UCBYyJBCtCvgqA4NwtoPMwpQ,8.816551,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,op8HMCB5JnQ,UCE_M8A5yxnLfW0KghEeajjw,7.572396,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,d06f3qGr5kk,UCLe_q9axMaeTbjN0hy1Z9xA,2.836667,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,xxbkGphvnhY,UC415bOPUcGSamy543abLmRA,3.842118,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,oGTO67JoZDQ,UCLe_q9axMaeTbjN0hy1Z9xA,4.586782,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,k8j-6Xvw_G4,UCQHX6ViZmPsWiYSFAyS0a3Q,16.04015,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,VIE2Ri2DQJg,UCBJycsmduvYEL83R_U4JriQ,4.819884,shorts,False,True,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,Vsa4DmH9_6c,UCLe_q9axMaeTbjN0hy1Z9xA,12.586933,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,mkVMNP6-F7E,UCJ5v_MCY6GNUBTO8-D3XoAg,6.639375,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,OjSXLE0HDHE,UCurvRE5fGcdUgCYWgh-BDsg,6.086933,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,6_KiGE9NJtQ,UCupvZG-5ko_eiXAupbDfxWw,1.270382,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,IaUyu0zglSc,UCrPseYLGpNygVi34QpGNqpA,3.174907,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,DMvBdhHCm4E,UCLe_q9axMaeTbjN0hy1Z9xA,2.587257,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,RGq6mAHR9u0,UCGmnsW623G1r-Chmo5RB4Yw,2.759491,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,iBpxQpktHN4,UCQHX6ViZmPsWiYSFAyS0a3Q,22.003136,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,HxYnjRN1LjQ,UCiWLfSweyRNmLpgEHekhoAg,3.526655,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,oyUIVq0cIv0,UCWJ2lWNubArHWmf3FIHbfcQ,1.278437,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,TlBYGFQ4kGo,UCWsDFcIhY2DBi3GB5uykGXA,8.045116,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,RiLQQgGR-0k,UC3IZKseVpdzPSBaWxBxundA,2.879028,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,jCq63yQxKCU,UCurvRE5fGcdUgCYWgh-BDsg,1.91493,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,-wOQ2QVol0U,UCWBWgCD4oAqT3hUeq40SCUw,4.701956,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,ImG1BgHsqHk,UCWBWgCD4oAqT3hUeq40SCUw,8.701944,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,LmlIC0WxoYs,UCUyDOdBWhC1MCxEjC46d-zw,1.378785,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,-C5d08G5dT4,UCJ5v_MCY6GNUBTO8-D3XoAg,1.856713,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,ybiXjkFVFcY,UCq-Fj5jknLsUf-MWSy4_brA,1.936076,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,L8FsRxiGg7c,UCYQo8CdhXD22qfwUBUw591Q,5.670405,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,pUlUgkaTQZg,UC415bOPUcGSamy543abLmRA,23.88897,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,AP73EwBsx3c,UC52hytXteCKmuOzMViTK8_w,2.750752,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,d-UTn28SjVo,UCoLrcjPV5PbUrUyXq5mjc_A,4.480926,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,xskMnb6Z9kY,UC0QHWhjbe5fGJEPz3sVb6nw,7.679745,shorts,False,True,False,False,False,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,10LmLBYqF8o,UCWJ2lWNubArHWmf3FIHbfcQ,1.341238,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,kPOpd81QHYM,UCvgfXK4nTYKudb0rFR6noLA,3.569224,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,IEJALLQFmDs,UCY1kMZp36IQSyNx_9h4mpCg,19.837037,shorts,False,True,False,False,False,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,cWyLLZ1YdOE,UCWJ2lWNubArHWmf3FIHbfcQ,1.339676,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,xIy3Ch58_Hc,UCUP6qv-_EIL0hwTsJaKYnvw,4.75346,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,xjMo5PVgqC0,UCupvZG-5ko_eiXAupbDfxWw,4.78684,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,ct8717IMihg,UCbCmjCuTUZos6Inko4u57UQ,5.003229,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,Z1MoI-YdUOA,UC3tNpTOHsTnkmbwztCs30sA,3.689178,shorts,False,False,False,False,True,False,False,insufficient_channel_baseline
