video_id,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20
VsjETURd7No,0.2747938,-0.04709641,0.12585539,0.09628461,-0.22045572,-0.12630864,-0.13438706,0.18861323,-0.09957207,0.05656036,-0.15516303,0.02375928,0.05880907,0.11259231,0.01122984,-0.0399476,0.10747383,-0.01976361,0.03110708,0.03990758
EJfh57hfc_E,1.00432185,-0.60472335,-0.13532084,-0.06538268,0.07959321,-0.02064408,-0.05293928,0.07702207,0.6927079,-0.09544335,-0.0426429,0.10459188,0.03190253,-0.01732378,-0.00732884,0.02740032,-0.00350854,0.01791431,0.02563024,-0.00423994
vyUuhcDRcf4,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
50Esq3fgXzA,0.17533668,0.03308286,0.09617682,0.0843262,-0.13593914,-0.07027125,-0.08482477,0.09834718,-0.05138654,0.04617282,-0.12198776,-0.11054171,-0.03791368,0.02733024,0.04232385,-0.06509177,-0.01730387,0.06054522,0.01265195,0.03423152
-rDMPyp2tvQ,0.20562624,-0.08218579,0.09172223,0.06370244,-0.15794953,-0.06768348,-0.10066984,0.16034998,-0.04817992,0.05476586,-0.10052087,0.00849142,-0.10060625,0.01209003,0.02248085,-0.12148311,0.10517954,0.10304682,-0.08750821,0.02711825
tQCVAU-fZPA,1.00432185,-0.60472335,-0.13532084,-0.06538268,0.07959321,-0.02064408,-0.05293928,0.07702207,0.6927079,-0.09544335,-0.0426429,0.10459188,0.03190253,-0.01732378,-0.00732884,0.02740032,-0.00350854,0.01791431,0.02563024,-0.00423994
vW1rzDI4KhM,1.00432185,-0.60472335,-0.13532084,-0.06538268,0.07959321,-0.02064408,-0.05293928,0.07702207,0.6927079,-0.09544335,-0.0426429,0.10459188,0.03190253,-0.01732378,-0.00732884,0.02740032,-0.00350854,0.01791431,0.02563024,-0.00423994
SZLTZDoVcfA,0.23866416,-0.05120119,0.14086483,0.04627263,-0.16143178,-0.10485729,-0.12493592,0.16872877,-0.06286103,0.06912577,-0.11432054,0.0744439,-0.09290769,0.03657518,0.04807211,-0.06832216,0.04473662,-0.04570694,0.00302145,0.03656565
5aR4agCS1OM,0.13819485,-0.04072306,0.09826587,0.05885522,-0.13040996,-0.0874852,-0.11691975,0.15785988,-0.07548303,0.05337876,-0.05139696,-0.01062564,-0.01630266,0.00012378,-0.03109306,-0.06618387,-0.04329373,-0.04175267,0.01179062,-0.03273948
aFvAFWzCwF8,0.17929588,-0.03999685,0.12527778,0.0902465,-0.19380032,-0.10284269,-0.13674649,0.12941253,0.07200762,0.01694228,-0.03575736,0.11418166,-0.0019677,0.00464735,-0.02700421,-0.18990597,-0.06953979,-0.07003765,-0.01098632,-0.04598926
m8mdQGF-Pmw,0.86071979,-0.56880913,-0.13098096,-0.07255306,0.10408894,0.02387537,-0.0053148,0.02302712,0.11421952,-0.03594871,0.09414766,0.12594126,-0.08110216,-0.05796233,-0.01433031,0.22030564,-0.13227455,0.08972795,0.00539388,0.10213246
wm1qu3D9-ho,0.15131924,-0.00653812,0.16726491,0.12491452,-0.18446245,-0.06163778,-0.09050406,0.06220164,-0.05462561,0.01230994,0.01487714,-0.06584658,-0.0388353,-0.06858325,0.00378053,-0.08905715,-0.02778909,-0.06939796,0.02796936,-0.09746227
eoXIFY2GZTw,0.30384957,-0.02787456,0.12226662,0.08764529,-0.21287938,-0.13648021,-0.1131872,0.22819358,0.35076949,-0.01096874,-0.03501881,-0.05709128,0.00135047,0.06045156,0.04750355,-0.11107706,-0.00583447,0.00514619,-0.06264895,-0.059378
l1-D1s67YU4,0.02983682,0.01427213,0.05016304,0.04417833,-0.03524028,0.03752976,0.04668679,-0.05586051,0.01796573,-0.02555732,-0.02336771,0.05993957,0.00339234,-0.01670588,0.00363407,-0.04132156,0.03549546,-0.04656524,-0.06163836,-0.01260541
5jOtf3OIgHg,0.10639384,0.03745289,0.12386993,0.08886664,-0.14583064,-0.00362785,0.01728481,-0.15511173,-0.00583232,-0.04533693,0.06612251,0.02791921,0.20963471,-0.02179167,-0.02082113,-0.0245355,0.19800973,0.00132886,0.00741619,-0.00651464
9R7IaubJFhA,0.07104165,-0.00048012,0.07641592,0.06561921,-0.08660444,0.01228226,0.01286199,-0.05298374,-0.06147708,-0.04417068,0.00451556,0.19664186,-0.02288107,-0.04373053,0.01456672,0.07550918,-0.10357811,-0.07327767,-0.2013323,0.03262175
sa3zzPEnz_4,0.03884753,0.02359647,0.04673217,0.03311437,-0.0500843,0.02312466,0.01320908,-0.07085177,-0.006946,0.01137179,0.01313996,-0.01614707,0.11693679,-0.12128255,0.03554482,0.07042674,0.19621905,0.01137291,-0.07890686,-0.01339882
pgFxsauDXjc,0.03726973,0.03596679,0.07999956,0.00457946,-0.02435448,0.02285808,0.01847207,-0.04645784,0.0152655,-0.00911315,-0.01653632,0.00466293,0.00968219,-0.0734562,-0.0170103,0.00204124,0.01777341,-0.05021738,-0.0375193,-0.02342013
OPDzJP8iWLo,0.08767783,0.08298844,0.11559407,0.02560577,-0.06746018,0.01065201,0.0765177,-0.07706718,0.00585253,-0.01058689,-0.04278451,-0.02556707,-0.12458987,-0.02079771,0.06676757,0.02175914,0.03499136,0.06268532,-0.04221731,0.09628566
SY53rwqE2i0,0.01020425,0.00366516,0.02268315,0.01603099,-0.02061445,0.01035489,0.00898326,-0.02844302,0.01055476,0.02119089,-0.01921403,-0.02160034,-0.00183426,0.01462286,-0.024288,-0.01492801,-0.00513082,-0.03270762,0.00215129,-0.02858124
rbbMgCB90fk,0.14252963,0.01537028,0.10374319,0.03396487,-0.07615558,0.02340501,0.0462467,-0.13095111,0.00952384,-0.01198056,-0.06932599,0.00592357,-0.06264276,-0.00011489,0.04182269,0.13226366,-0.09746364,0.0206603,0.06295915,0.01137412
N14hiQw7Wdk,0.06407014,0.03742115,0.10053202,0.07620627,-0.07916519,0.02358575,0.04468205,-0.12327666,0.0131638,0.03845518,-0.0468359,-0.02335877,0.08589546,-0.05799898,-0.00741442,0.06242147,-0.06730647,-0.01842376,0.00832407,-0.05323236
tLlucpJbi5E,0.10678938,0.0855156,0.11923707,0.04459284,-0.08664791,0.05948648,0.06250489,-0.17223463,0.05424099,0.18685827,-0.10648936,-0.11396736,-0.05472493,-0.04418172,-0.10721715,-0.04755304,0.01338227,-0.16951044,0.05198539,-0.03849794
saLXbA_OCkE,0.05642686,0.05154124,0.04269817,0.03773303,-0.04331338,0.04016046,0.03591004,-0.08654675,0.01460643,0.08363157,-0.05582301,-0.05200737,-0.0329033,-0.04701673,-0.03793844,-0.02007856,-0.0177384,-0.09502959,0.04399192,-0.00233259
MCnA_GAeAfg,0.05523776,0.03957104,0.07852428,0.05934841,-0.07285497,0.06077678,0.04999804,-0.14009801,0.03798235,0.19550638,-0.03039337,-0.06678793,-0.0620609,-0.1176545,-0.09678436,-0.05270292,-0.02022415,-0.17010921,0.07192491,-0.01521319
kLhNERKdwd4,0.05521509,0.01278477,0.06155469,0.03760954,-0.05950997,0.04401027,0.04374481,-0.09612231,0.00442963,0.0208381,-0.00264262,-0.06648909,-0.11162146,-0.11179878,-0.02050131,-0.07913064,-0.03861182,-0.06249337,0.01792419,-0.00233378
YNW_D7b60I4,0.08724985,0.03522774,0.15403915,0.04973534,-0.05591831,0.04135265,0.12281706,0.00928253,-0.00825012,0.09623569,-0.07469043,-0.01455451,-0.12119261,-0.1735345,0.00493313,-0.06587913,-0.05275301,-0.12892462,0.02441343,-0.06103805
MOpYEt-XfaU,0.10279954,0.00507856,0.09442364,0.00934674,-0.05105855,0.01895052,0.01651121,-0.05148055,-0.0015909,0.06305895,-0.03955692,-0.01069939,-0.12892178,-0.13671746,0.00276001,-0.09018443,0.01480963,-0.12604469,0.04033929,-0.00420495
dA8XrnlFY5w,0.044653,0.0295679,0.0892808,0.03234863,-0.03047142,0.0539945,0.02526268,-0.09263802,0.02458142,0.15988952,-0.00803228,-0.04449736,-0.14518493,-0.15049953,-0.0744454,-0.10162651,-0.01402841,-0.14414489,0.03815759,-0.0044222
sZoT8IoDJTU,0.06222406,0.01829621,0.095466,0.04711852,-0.09030983,0.02919819,0.04052929,-0.07521906,0.0397214,0.04207734,-0.06572621,-0.0842904,-0.17040482,-0.08782581,0.08163714,-0.13667332,0.07453237,0.0919127,0.02539575,0.15148707
wlOrP9Q1akA,0.07698384,0.03724831,0.08669362,0.02656963,-0.06703009,0.01236672,0.04857151,-0.12230767,0.02330716,-0.0223488,0.00434522,0.04705724,0.0499445,-0.00201352,-0.05243335,-0.13134592,0.00316999,-0.04930604,0.02213198,0.02300956
Mm2C9CRyDxY,0.04527098,0.0252951,0.08108422,0.00227057,-0.03015497,0.02470554,0.01978386,-0.0211969,0.01270563,0.0005049,-0.02658522,-0.00309311,-0.05318742,0.00717631,0.00335719,-0.0295284,0.01179045,-0.0420071,-0.0346875,0.01841669
wvJLjIR3nRI,0.05128771,0.01882616,0.10556532,0.02025362,-0.02580347,-0.00396636,0.00998068,-0.08323083,0.0302294,0.02150211,-0.04073889,-0.03300072,0.02793184,-0.08232011,0.00599794,-0.02201628,-0.06933813,-0.04194093,0.06384243,-0.08104726
nIrSjC_gsk8,0.02300873,0.0061211,0.04664675,0.02666509,-0.04287163,0.00750332,0.02014724,-0.04711038,-0.00356195,0.00910586,-0.01503211,0.01833547,0.04924011,0.00204163,-0.01395445,-0.01700687,-0.00200953,-0.02624778,0.02310398,-0.00086743
IaUn-c8Lxss,0.02124998,0.00999664,0.05554725,0.04293077,-0.03530129,0.02536985,0.01307218,-0.05063574,0.01282248,0.12248976,-0.0518526,-0.01706155,-0.07316987,-0.1238769,-0.01809187,-0.01492313,-0.00592629,-0.06331741,-0.00209787,-0.00506756
XyFrfcsbDGY,0.12739241,0.02547873,0.08768901,0.03246999,-0.06462478,0.00373603,0.03379334,-0.06335593,-0.00344269,0.01546335,-0.08859366,-0.01726241,-0.00946345,0.0284963,0.01658496,-0.0261818,0.01163065,-0.05223108,0.01690359,-0.0277424
Xy09nfcwZ3E,0.10716194,0.08324487,0.22096847,0.50128958,0.42390983,-0.04658153,-0.01870818,-0.0210319,0.01438565,-0.0074796,0.02273569,-0.0476114,-0.00162709,0.05377326,-0.02432649,-0.06083525,0.02621889,-0.00928441,-0.02674807,0.00689369
-APimd6TUro,0.08691346,0.03115747,0.28050583,0.64378139,0.44667679,-0.07847717,-0.06637409,0.00360268,-0.03543502,-0.06413481,0.20830242,-0.00671924,-0.02590871,-0.02070223,-0.04203558,0.06873684,0.0774917,-0.04092647,-0.03148289,-0.03360751
u7sbQBw3X3g,0.06032428,0.02909258,0.22496913,0.58887598,0.50466747,-0.0611825,-0.04191143,0.01241475,-0.00898659,-0.00439137,0.00053431,-0.01201451,0.02805321,0.01787817,0.0152065,0.07422619,-0.01276103,0.05024018,0.05036073,0.04778558
_EHKT75Ir0g,0.06597551,0.02779574,0.23805329,0.64276715,0.54030753,-0.0701111,-0.0572157,0.02710602,-0.0114009,0.01457856,-0.034867,0.00243476,-0.00802123,-0.04111112,0.02185687,0.00643967,-0.00749835,-0.0357787,0.00589904,-0.00668872
bGis_LtFRRo,0.0653836,0.0291675,0.24582162,0.60996177,0.46953888,-0.03962703,-0.05089592,0.01252588,-0.01375295,0.01365946,-0.02880492,-0.0085124,-0.04160014,-0.01145943,0.04935174,-0.03428342,0.00415246,-0.0222512,0.01442773,-0.06142796
2F50vE7VUIw,0.06847814,0.03159079,0.27088848,0.74271907,0.63476602,-0.05524365,-0.06736395,0.02108774,0.00076575,0.02007621,-0.02063463,-0.01395493,-0.00785936,-0.02309777,0.01988538,-0.01873056,0.00164587,-0.00162584,-0.00783766,-0.01279014
6AKlPLtjBR8,0.02006175,0.0118614,0.04672066,0.02434744,-0.03365179,0.01730015,0.01479236,-0.00240069,-0.00578201,0.00212649,-0.01529711,-0.01907884,0.00353475,0.02160499,0.02066921,-0.00498368,-0.01578814,0.0146123,0.02806963,-0.04172939
XX7hskkX1AA,0.08953779,0.07970928,0.14241377,0.05718286,-0.10741026,0.02697806,0.07192135,-0.14420308,-0.00909302,0.02488249,-0.10152743,0.0601693,0.02253261,0.01328198,0.03271659,0.19867791,-0.07958308,0.0801646,0.10578271,0.02785573
y3HkZSayX2s,0.04114943,0.0226085,0.06782192,0.04680437,-0.07161335,0.02076877,0.01515565,-0.05408677,-0.02632309,0.0072258,-0.04592693,0.08641773,0.0753009,0.02008429,0.00147226,0.0163126,0.00079153,0.01005533,0.02574047,0.01752204
Q9qmcTjw89Q,0.01755887,0.00543456,0.0499643,0.02494184,-0.01195779,0.02100732,0.0193224,-0.03390637,-0.01106567,-0.00612846,-0.00663505,0.00507684,0.00969205,0.02048359,-0.00207282,0.0187215,0.02626997,-0.00784757,-0.02171568,-0.03367313
FjxyqtLuh_M,0.05028366,0.03262348,0.05350684,0.03764565,-0.06723673,0.01450822,0.01611153,-0.05988603,-0.01550116,-0.00423656,-0.04685878,0.00798291,0.06990191,0.04213839,-0.0082067,0.02419968,0.0156492,0.01688255,0.04063421,0.02668361
sPHe-L95K0o,0.0335401,0.01105301,0.03725407,0.02869511,-0.02891732,0.00720414,0.01163186,-0.02998021,0.00750407,0.00263674,0.01311523,-0.03842622,0.01558798,-0.0338888,-0.01123975,-0.00710127,0.01821543,-0.05832195,0.06231031,-0.00714061
2q62qBqugJE,0.04098297,0.03436183,0.09662477,0.03197867,-0.02324334,0.05057886,0.01598913,-0.05866961,0.02207542,-0.00624254,-0.0928122,-0.01210562,-0.05160715,-0.13379608,-0.04811723,0.04408129,-0.00815183,-0.12580402,0.03458254,-0.11387348
wFTojQEC2eE,0.1125703,0.07266362,0.10577205,0.0768655,-0.12152538,0.00748481,0.0417247,-0.1396511,0.03432185,-0.01951416,0.05738846,-0.1200302,0.05619308,-0.02786415,-0.04052351,-0.03081564,0.04320751,-0.07180677,0.10461376,-0.01604995
9dIy1d0jmXw,0.03063806,0.01935553,0.07145463,-0.00444469,-0.01083714,0.01850611,0.00662209,-0.05867892,0.00774787,-0.00210729,-0.02584131,-0.01268132,-0.00588272,-0.00645511,-0.00267014,0.03446714,-0.02321533,0.01904947,0.03193653,-0.02209339
5cynqLNd1gA,0.08096227,0.00396914,0.04708628,0.03159766,-0.03610785,0.02590341,0.02703227,-0.04772629,0.01960953,-0.01329223,-0.05085172,-0.04184343,0.01788292,0.02258396,-0.01237332,0.01428543,-0.01249815,-0.02117584,0.00138711,-0.02012944
CZe8DucT3qA,0.01700664,0.01072611,0.03223096,0.0217054,-0.03306729,0.02481538,0.00174325,-0.02646838,0.00245755,0.00541624,-0.05329929,-0.05485356,0.02183349,0.05020115,-0.08347356,-0.00281163,-0.00463445,-0.07086961,-0.06043405,-0.02375771
5ymn2oV1Zls,0.03718225,0.01106673,0.07820152,0.05010888,-0.07996049,0.00500729,-0.00855276,0.0021591,-0.02663829,0.007631,-0.03937182,0.03114926,0.02850275,0.03019529,0.02197195,-0.03474909,0.04070077,0.02425292,-0.02950903,0.02844489
NLrfMQ0dqpQ,0.03547349,0.02978694,0.07354301,0.01122341,-0.01879143,0.04735541,0.00940754,-0.06388132,0.02071215,0.07494992,-0.02815053,0.00106333,-0.00844357,0.00288254,-0.0189113,-0.00333434,-0.01392347,-0.00587545,0.0112507,-0.02119573
pe_HkAV9yJM,0.05886709,0.04612558,0.08925112,0.05028654,-0.07873462,0.00050246,0.06162801,-0.05717689,-0.0262665,0.00423158,-0.08512636,0.00194346,0.06175862,-0.01467107,0.03644815,0.16744659,-0.10647555,0.09272801,0.15369195,0.05872489
g8NWmUdMh_E,0.00798374,0.01138291,0.00779475,0.0027783,-0.00527158,0.01619762,-0.0007583,-0.00834416,-0.01101565,-0.01026943,-0.00837335,0.03431914,0.03118517,-0.02231422,-0.01528939,0.04990477,0.06299942,-0.02925841,-0.02018822,-0.03301628
i6WQdQsE0kc,0.07208776,0.12085827,-0.01865377,0.00529368,-0.00267232,0.05491472,-0.00404668,-0.01099622,-0.0057047,-0.00820344,-0.01918875,0.03616965,0.10687884,-0.01188441,-0.00933741,0.02082264,0.11992532,-0.04795623,-0.00991938,-0.11933329
rWwPAnF8Qeo,0.07209558,0.06776734,0.08887559,0.03325256,-0.02749534,0.04549628,0.05856183,-0.08685201,0.03245531,0.00284402,-0.11922587,-0.04164059,-0.05982663,-0.02655853,-0.03903446,0.0349604,-0.08219352,-0.01503021,-0.15660562,-0.10207319
XvLttG6zZck,0.05623529,0.0483594,0.09507088,0.02968592,-0.07739668,-0.00397489,0.01980452,-0.11560844,0.00516858,-0.05486985,0.14752767,-0.00919116,-0.13931748,0.19918525,-0.00142808,0.02722073,0.03266425,0.00970726,0.02058914,-0.07073643
d4AaggbJACU,0.05121811,0.04061383,0.10554572,0.12073343,-0.00161587,0.02275403,0.03070819,-0.13380386,-0.01503274,-0.009984,-0.03919949,0.12865242,0.15749098,-0.13551731,0.03533466,0.01325248,0.18060143,0.02510174,-0.04336673,-0.03320728
jr8lgZvzA34,0.02472918,0.01552245,0.05366062,0.03207674,-0.05206168,0.04812059,0.02017994,-0.09949651,-0.0034301,-0.00390502,-0.03390504,0.01440507,0.13396692,-0.12380859,0.04732524,0.0818684,0.2817044,-0.00490818,-0.06339235,-0.034002
yqwGsf5XVkI,0.07226558,0.01135705,0.05520452,0.04550074,-0.04247321,0.00168733,0.03108671,0.02054194,0.11659878,-0.00107597,-0.06151503,0.01775072,-0.07564355,-0.0760608,0.06501577,-0.05003277,0.00426805,-0.01280827,-0.01703815,-0.04495791
_O6ICkmg1Zg,0.05364229,0.03492878,0.07614986,0.06786868,-0.0547693,0.00297624,0.03224414,-0.04971533,-0.012544,0.02492708,-0.06310559,0.06988655,-0.14168437,0.04176952,0.06151024,-0.05396116,-0.02084205,-0.04295337,-0.00708714,-0.04353597
2FdfXwODkr4,0.05173536,0.02486147,0.13361258,0.07398218,-0.0878089,-0.00784696,0.02127324,-0.08169312,-0.01925994,-0.05992092,0.10517239,0.11333833,-0.02318898,-0.04900028,0.02075397,0.03135857,-0.03161059,0.03432148,0.05337846,0.02918743
HgD5P0gQxOk,0.10672155,0.05326494,0.15782004,-0.0038716,-0.06929081,0.04591002,0.08185682,0.01326966,0.13709078,-0.05209015,-0.03917699,-0.02702324,-0.13244174,-0.06909642,0.08102685,-0.13381335,0.04829379,-0.01313375,-0.14871933,0.1546652
vcL1MMmXeO8,0.1154121,0.00208093,0.06068097,0.04254924,-0.07181115,0.00780807,0.01223479,-0.03901198,-0.00283884,0.00373825,-0.04325208,0.01210374,-0.02246701,0.00591327,0.00072122,-0.00185666,-0.00627912,-0.08154984,0.0230413,0.03427853
VvBy9AkhR2w,0.13834425,0.15000541,1.02037177,-0.80799106,0.4751329,-0.08688507,-0.12115701,0.02246398,-0.00714389,0.01829695,0.01862089,0.03301811,0.01864844,0.01351588,-0.0045215,-0.01203121,0.00671284,-0.01522361,-0.01148503,-0.03276575
ax0ogeQpq3E,0.13834425,0.15000541,1.02037177,-0.80799106,0.4751329,-0.08688507,-0.12115701,0.02246398,-0.00714389,0.01829695,0.01862089,0.03301811,0.01864844,0.01351588,-0.0045215,-0.01203121,0.00671284,-0.01522361,-0.01148503,-0.03276575
erf6YdpSakA,0.13834425,0.15000541,1.02037177,-0.80799106,0.4751329,-0.08688507,-0.12115701,0.02246398,-0.00714389,0.01829695,0.01862089,0.03301811,0.01864844,0.01351588,-0.0045215,-0.01203121,0.00671284,-0.01522361,-0.01148503,-0.03276575
RNi5EAKHQ_I,0.13834425,0.15000541,1.02037177,-0.80799106,0.4751329,-0.08688507,-0.12115701,0.02246398,-0.00714389,0.01829695,0.01862089,0.03301811,0.01864844,0.01351588,-0.0045215,-0.01203121,0.00671284,-0.01522361,-0.01148503,-0.03276575
8hN5PF2oXGs,0.00871828,0.00343661,0.02587339,0.01907143,-0.01893159,0.07238359,-0.01666026,-0.00273764,-0.00025715,-0.01151366,0.00664134,-0.01457187,0.02546389,-0.00999356,0.03387391,-0.00710291,-0.00455841,-0.02888107,0.02882771,-0.01953927
0dwlHNDdn2s,0.00630789,0.00349081,0.01692921,0.01283013,-0.01133986,0.01218621,0.01446269,-0.01031565,-0.0003247,-0.00477849,-0.02163148,-0.00930964,0.01481572,0.01640841,-0.01536158,-0.00996938,-0.00656207,-0.00662129,-0.02103752,-0.00198879
Um1DSnUqmko,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
TAJkbsNrZuM,0.03649552,0.01425611,0.06447721,0.03452348,-0.06362743,0.00696834,0.05411153,-0.07373002,0.01469726,-0.01707071,-0.0449165,0.00283198,-0.05636976,-0.04148323,0.06866071,0.03635962,0.02751627,0.11786033,0.00605687,0.08881262
PQOKPfU-zIs,0.18056216,0.00791614,0.140295,0.03500964,-0.13459727,-0.08478739,-0.08722998,0.07269108,-0.00667282,0.02856357,-0.07996181,-0.05717913,0.01422612,0.06073096,0.00424786,-0.07993439,-0.03806458,-0.06035731,-0.04318928,-0.05069483
7A5KHuRU8BE,0.153117,-0.03640809,0.11616362,0.10133008,-0.14644422,-0.0773922,-0.08814303,0.1170403,-0.06262235,0.04974431,-0.05817781,0.01676632,0.04448883,-0.00160637,0.03650714,-0.00386153,-0.01584247,0.05000491,-0.07324578,-0.03963565
AMpe2jD0lZw,0.22033316,-0.03837768,0.14330781,0.1110744,-0.20350052,-0.08638938,-0.08727652,0.09979992,-0.09211601,0.02368675,-0.15739373,0.25460916,-0.03599594,0.02905773,0.02078461,-0.11601266,0.0509885,-0.01170969,-0.00277804,0.02143315
yawQxLw0K08,0.15595949,-0.04850447,0.09899573,0.07297597,-0.17326905,-0.10678387,-0.12911872,0.15961946,-0.08358425,0.04388326,-0.08565693,0.00289398,0.07058662,0.08935475,-0.00349338,-0.05102477,0.00219423,-0.01073507,0.02326826,0.03173536
8mnzaIML2AM,0.21949586,0.10215466,0.11996856,0.10209779,-0.19230789,-0.08211536,-0.09697819,0.06315857,-0.08129866,-0.00695271,0.08689605,-0.02428859,-0.09167986,0.0299259,-0.02833885,0.00980098,0.05730956,0.00574383,-0.02872238,0.01203577
XoY4BiK1WW8,0.15056816,-0.02798283,0.11602069,0.08094036,-0.16991235,-0.07903,-0.0993016,0.12725688,-0.08474217,0.03986506,-0.07603619,-0.00170311,0.02499548,0.04875401,0.0134114,-0.02394218,-0.00223618,0.03272724,0.02918905,0.03169385
1t2Yd_bmg_k,1.00432185,-0.60472335,-0.13532084,-0.06538268,0.07959321,-0.02064408,-0.05293928,0.07702207,0.6927079,-0.09544335,-0.0426429,0.10459188,0.03190253,-0.01732378,-0.00732884,0.02740032,-0.00350854,0.01791431,0.02563024,-0.00423994
TLdMXZSABH8,0.08594483,0.07706495,0.13649528,0.03855763,-0.11382247,-0.00569495,0.0597857,-0.13904755,-0.01764401,-0.04518381,-0.00045947,0.11804486,0.21156918,-0.00880261,-0.07454204,-0.00615181,0.15393547,0.01043609,-0.06919802,0.0554909
yzajLZXh9JU,0.0439868,0.05840006,0.00776075,0.01443545,-0.01615382,0.18876591,-0.06511615,0.04900366,0.02103036,0.01856686,0.02595604,0.02542763,0.05218492,0.01237446,0.16207316,-0.03546841,-0.05067216,-0.04569946,0.04551541,-0.05250942
Ju0usucry_g,0.06686093,0.0352889,0.10279648,0.05507008,-0.09427319,-0.0250593,-0.02967605,-0.02870981,-0.02451588,-0.06841527,0.21674343,-0.00818916,-0.04816265,-0.08477524,-0.03947761,0.08434464,0.04893299,-0.07469325,-0.00395769,-0.06543302
kkQDCTCcgC0,0.07566853,0.02859157,0.24957919,0.69314214,0.59979209,-0.05188487,-0.06613567,0.02106593,0.02137558,0.00769441,-0.02696308,-0.01264829,0.00558687,-0.03296829,0.0224991,-0.02152233,-0.00246637,0.00043137,-0.01467812,-0.02127727
ys1zQyiLrMc,0.07337807,0.032548,0.23307825,0.58244177,0.4385214,-0.06027963,-0.05853292,-0.00053821,-0.00022327,-0.04201586,0.1275355,-0.04954212,-0.00109937,-0.00417972,-0.01567791,-0.00940758,0.0003647,0.00779727,-0.009189,0.02130062
oOLYgK6RqS4,0.00591058,0.00326063,0.01819161,0.01122648,-0.01562111,0.01743787,0.01984979,-0.01585286,0.00755519,0.0023142,-0.0227357,-0.00980348,-0.01200252,-0.02950266,-0.02435834,0.0212599,-0.01026034,-0.03459424,0.03845267,-0.02984558
CzIJ566XexE,0.12542363,-0.0247007,0.11239329,0.07378957,-0.13383795,-0.00184393,0.01817521,0.05252113,-0.0990328,-0.01522787,-0.08838807,0.34006905,-0.12395332,-0.1512176,0.00220065,0.07383253,0.13659344,-0.10251626,-0.03771852,-0.10912612
SvLaz6y-mhs,0.13834425,0.15000541,1.02037177,-0.80799106,0.4751329,-0.08688507,-0.12115701,0.02246398,-0.00714389,0.01829695,0.01862089,0.03301811,0.01864844,0.01351588,-0.0045215,-0.01203121,0.00671284,-0.01522361,-0.01148503,-0.03276575
